Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-14 00:00:00-04:00,61.961023685857924,63.80130623274621,61.554946121401194,63.162330627441406,49408000,0.0,0.0
2020-04-15 00:00:00-04:00,61.9868994469199,63.72118915650483,61.7276294245941,62.825927734375,33434000,0.0,0.0
2020-04-16 00:00:00-04:00,63.40468664908985,63.6485306183077,61.83810542123735,62.87569046020508,50362000,0.0,0.0
2020-04-17 00:00:00-04:00,63.93965582370902,64.41639407233707,63.261866357252494,63.86003112792969,38980000,0.0,0.0
2020-04-20 00:00:00-04:00,63.250414839386714,63.77791892024484,62.77118597958641,63.031951904296875,33910000,0.0,0.0
2020-04-21 00:00:00-04:00,62.05607047476192,62.417859367485285,60.20036188278244,60.53030014038086,43060000,0.0,0.0
2020-04-22 00:00:00-04:00,61.98341681601576,63.977618159046905,61.807249278039805,62.86275100708008,41848000,0.0,0.0
2020-04-23 00:00:00-04:00,63.27778289183981,64.36065130025692,62.98517013979324,63.5146598815918,31324000,0.0,0.0
2020-04-24 00:00:00-04:00,62.76123371223657,63.7181993645888,62.17799763837952,63.66395950317383,32792000,0.0,0.0
2020-04-27 00:00:00-04:00,64.49452898196564,64.50199332243506,63.15089074675797,63.49326705932617,32012000,0.0,0.0
2020-04-28 00:00:00-04:00,64.09292731319228,64.09889574815824,61.31956415862492,61.39271545410156,59026000,0.0,0.0
2020-04-29 00:00:00-04:00,66.75681013141886,67.67894095083167,65.95460992813778,66.75780487060547,75872000,0.0,0.0
2020-04-30 00:00:00-04:00,65.93172199438965,67.32213195273073,65.81277852643127,67.1151123046875,53378000,0.0,0.0
2020-05-01 00:00:00-04:00,66.11186400966974,67.28480568237357,65.24098891217992,65.71922302246094,41450000,0.0,0.0
2020-05-04 00:00:00-04:00,65.1031395852676,66.07006398278777,64.64381309881045,66.02725982666016,30080000,0.0,0.0
2020-05-05 00:00:00-04:00,66.58064647772801,68.37315120561578,66.55775229084932,67.23703002929688,33030000,0.0,0.0
2020-05-06 00:00:00-04:00,67.76355314054778,68.23282708987055,67.04694600227127,67.04743957519531,24308000,0.0,0.0
2020-05-07 00:00:00-04:00,67.97504058616973,68.55529246851148,67.44405487163053,68.30448150634766,27952000,0.0,0.0
2020-05-08 00:00:00-04:00,68.8304892564852,69.6083069281213,68.4497927136965,69.09125518798828,27738000,0.0,0.0
2020-05-11 00:00:00-04:00,68.58912477449499,70.49260728435102,68.53298656288487,69.83223724365234,28242000,0.0,0.0
2020-05-12 00:00:00-04:00,70.02433415146153,70.41647398250896,68.41445898317728,68.46273040771484,27812000,0.0,0.0
2020-05-13 00:00:00-04:00,68.52792832535263,68.94754123149886,66.10689246387379,67.1484603881836,36252000,0.0,0.0
2020-05-14 00:00:00-04:00,66.43632649145944,67.55104939831612,65.88344895759907,67.48685455322266,32062000,0.0,0.0
2020-05-15 00:00:00-04:00,67.18179659437172,68.4000255339908,66.63438632549058,68.33583068847656,34154000,0.0,0.0
2020-05-18 00:00:00-04:00,67.76652942661171,69.28807029819045,67.39329721856366,68.87079620361328,36448000,0.0,0.0
2020-05-19 00:00:00-04:00,69.02293053616704,69.27189628330244,68.35050964355469,68.35050964355469,25612000,0.0,0.0
2020-05-20 00:00:00-04:00,69.15146281601207,70.18855809713762,69.03551875585958,70.00442504882812,33108000,0.0,0.0
2020-05-21 00:00:00-04:00,70.06812550776915,70.44085653603642,69.34405413914214,69.8093490600586,27700000,0.0,0.0
2020-05-22 00:00:00-04:00,69.50628335439127,70.30499807418597,69.26343034142864,70.18855285644531,26188000,0.0,0.0
2020-05-26 00:00:00-04:00,71.52472206890252,71.71034341341047,70.27364407837518,70.5169906616211,41212000,0.0,0.0
2020-05-27 00:00:00-04:00,70.5284440997267,70.75188072314815,69.23655898108824,70.55780029296875,33716000,0.0,0.0
2020-05-28 00:00:00-04:00,69.51375481591955,71.70238600028932,69.47095825156192,70.50257110595703,33844000,0.0,0.0
2020-05-29 00:00:00-04:00,70.51302420855919,71.29084194443327,70.33437359916663,71.10919952392578,36418000,0.0,0.0
2020-06-01 00:00:00-04:00,70.5851815065537,71.55906913624506,70.56577270229424,71.2535171508789,24342000,0.0,0.0
2020-06-02 00:00:00-04:00,71.1903065245423,71.64117394018096,70.60707046181705,71.62176513671875,25562000,0.0,0.0
2020-06-03 00:00:00-04:00,71.57598634695985,71.9866389762385,71.1518477881398,71.48043823242188,25124000,0.0,0.0
2020-06-04 00:00:00-04:00,71.1828392012393,71.60882293355489,69.90539676398639,70.27613830566406,29686000,0.0,0.0
2020-06-05 00:00:00-04:00,70.32541011266495,71.91189761426476,69.96860248321823,71.5804672241211,34698000,0.0,0.0
2020-06-08 00:00:00-04:00,70.78174442468311,72.05819981168356,70.78174442468311,71.9895248413086,28084000,0.0,0.0
2020-06-09 00:00:00-04:00,71.92731978367873,73.05398719837653,71.82032837094407,72.46477508544922,28184000,0.0,0.0
2020-06-10 00:00:00-04:00,72.6329799267308,73.36546488374049,72.47025273984342,72.9469985961914,30504000,0.0,0.0
2020-06-11 00:00:00-04:00,71.78399053738569,72.38090989022466,69.7695300983239,69.86109924316406,39826000,0.0,0.0
2020-06-12 00:00:00-04:00,71.08779913845162,71.51129226727522,68.97431245113023,70.3259048461914,38928000,0.0,0.0
2020-06-15 00:00:00-04:00,69.21217723031454,70.90416009663141,69.06885886579549,70.65782928466797,30078000,0.0,0.0
2020-06-16 00:00:00-04:00,71.92035494955124,72.40804290727266,70.95890538232888,71.79594421386719,34184000,0.0,0.0
2020-06-17 00:00:00-04:00,72.0168864804139,72.65585821750861,71.23160458228932,72.21395111083984,30992000,0.0,0.0
2020-06-18 00:00:00-04:00,72.11641833169693,72.22839102102945,71.01414113592261,71.45952606201172,31638000,0.0,0.0
2020-06-19 00:00:00-04:00,71.85963912093314,72.04874587229958,70.73247814012348,71.24853515625,63158000,0.0,0.0
2020-06-22 00:00:00-04:00,71.11317629905933,72.29507833491674,70.82504363593092,72.25079345703125,30848000,0.0,0.0
2020-06-23 00:00:00-04:00,72.43888816176526,73.4491557865647,71.92134289134205,72.87532043457031,28596000,0.0,0.0
2020-06-24 00:00:00-04:00,72.73101332147868,73.42323786598364,71.15050190604497,71.26097869873047,35120000,0.0,0.0
2020-06-25 00:00:00-04:00,71.15795995846176,71.80488964420809,70.66529076107093,71.72676086425781,24610000,0.0,0.0
2020-06-26 00:00:00-04:00,71.23211152425444,71.33462280378829,67.2808256447642,67.6744613647461,85354000,0.0,0.0
2020-06-29 00:00:00-04:00,67.58886422414797,69.45104625950336,67.03300247654924,69.41969299316406,36204000,0.0,0.0
2020-06-30 00:00:00-04:00,69.19426593785043,70.59811620232468,68.87178822006135,70.34729766845703,40848000,0.0,0.0
2020-07-01 00:00:00-04:00,70.22239904809472,71.80988132033555,70.15869777199299,71.56304931640625,35504000,0.0,0.0
2020-07-02 00:00:00-04:00,72.00594852070236,73.79795973581246,71.98007011556203,72.88976287841797,37182000,0.0,0.0
2020-07-06 00:00:00-04:00,73.65413813968563,74.97438477728817,73.29583462123813,74.43245697021484,31280000,0.0,0.0
2020-07-07 00:00:00-04:00,74.14880442103974,75.482483969807,73.8278225710435,73.90894317626953,29164000,0.0,0.0
2020-07-08 00:00:00-04:00,74.36377642411377,74.93904693269182,73.93132310854692,74.44738006591797,24994000,0.0,0.0
2020-07-09 00:00:00-04:00,74.96741685158466,75.77708130375103,74.05349463235886,75.19334411621094,28466000,0.0,0.0
2020-07-10 00:00:00-04:00,74.9524883179805,76.82760184966378,74.4742542187681,76.72359466552734,37126000,0.0,0.0
2020-07-13 00:00:00-04:00,77.13465592861907,78.48485866771736,74.90735902385688,75.21076965332031,36928000,0.0,0.0
2020-07-14 00:00:00-04:00,74.16423159159893,75.78853440136852,73.82533685411703,75.67059326171875,31700000,0.0,0.0
2020-07-15 00:00:00-04:00,75.79749153560316,76.40461653511353,74.54691457360796,75.32522583007812,32214000,0.0,0.0
2020-07-16 00:00:00-04:00,74.64643938978918,75.5765356647665,73.96516457944448,75.54219818115234,30386000,0.0,0.0
2020-07-17 00:00:00-04:00,75.72233935512315,75.81290617030987,74.56780419554823,75.4202651977539,29134000,0.0,0.0
2020-07-20 00:00:00-04:00,75.40584513572128,78.14437723017019,74.82559328141217,77.91695404052734,31146000,0.0,0.0
2020-07-21 00:00:00-04:00,78.97543589662807,78.97543589662807,77.34764026436851,77.55366516113281,24324000,0.0,0.0
2020-07-22 00:00:00-04:00,77.65717962087517,78.12993887884492,76.94057259710156,78.05479431152344,18640000,0.0,0.0
2020-07-23 00:00:00-04:00,77.97915972088549,78.22299990436031,75.01429787864808,75.42674255371094,32552000,0.0,0.0
2020-07-24 00:00:00-04:00,74.59319891420894,75.52408496371568,74.06917638175176,75.23714447021484,30880000,0.0,0.0
2020-07-27 00:00:00-04:00,75.42276049815611,76.68528187457883,75.40335169511195,76.14932250976562,24920000,0.0,0.0
2020-07-28 00:00:00-04:00,75.89951005626399,75.96419847617724,74.52999720575872,74.66336059570312,34044000,0.0,0.0
2020-07-29 00:00:00-04:00,74.96094551882469,76.20166607215967,74.71261764720325,75.74224090576172,22130000,0.0,0.0
2020-07-30 00:00:00-04:00,74.49715642295335,76.53102618131328,74.25928464569932,76.21154022216797,33428000,0.0,0.0
2020-07-31 00:00:00-04:00,74.89575779296844,75.09182769884032,72.35877069868434,73.79845428466797,68798000,0.0,0.0
2020-08-03 00:00:00-04:00,73.98158563901112,74.17218068492781,72.93653249999396,73.37496185302734,46604000,0.0,0.0
2020-08-04 00:00:00-04:00,73.48045821242431,73.92784022246718,72.58868600305459,72.90319061279297,38070000,0.0,0.0
2020-08-05 00:00:00-04:00,73.11867640630632,73.77108863471867,72.82805310015365,73.33316040039062,39590000,0.0,0.0
2020-08-06 00:00:00-04:00,73.24059951401783,74.76537513840101,72.95445634884203,74.65141296386719,39908000,0.0,0.0
2020-08-07 00:00:00-04:00,74.64644451001553,75.48472110523883,73.73277275818212,74.37224578857422,31556000,0.0,0.0
2020-08-10 00:00:00-04:00,74.00846539956731,74.84923261694799,73.30678701757552,74.45236206054688,25786000,0.0,0.0
2020-08-11 00:00:00-04:00,74.2702298204738,75.14408924462128,73.5516332428913,73.66708374023438,29088000,0.0,0.0
2020-08-12 00:00:00-04:00,73.92884077211751,75.26282397176337,73.91241618560123,74.97588348388672,28740000,0.0,0.0
2020-08-13 00:00:00-04:00,75.16099973405841,76.50016158176058,75.04480509251373,75.56459045410156,29104000,0.0,0.0
2020-08-14 00:00:00-04:00,75.4257431376841,75.73627638646607,74.78975555358495,75.03111267089844,27096000,0.0,0.0
2020-08-17 00:00:00-04:00,75.37647449659366,75.92090050480562,75.04305466599295,75.54119873046875,27566000,0.0,0.0
2020-08-18 00:00:00-04:00,75.94926908535355,77.75521423903169,75.8263542545812,77.56262969970703,40542000,0.0,0.0
2020-08-19 00:00:00-04:00,77.29936546699109,78.31306532114763,76.83357700167863,77.01173400878906,33212000,0.0,0.0
2020-08-20 00:00:00-04:00,76.80869503034475,78.91969842715078,76.54743554173845,78.71466827392578,34138000,0.0,0.0
2020-08-21 00:00:00-04:00,78.47978008482103,79.5094033712463,78.03065918788674,78.64848327636719,28930000,0.0,0.0
2020-08-24 00:00:00-04:00,79.32328363277395,80.32803088400075,78.65595036988027,79.03565216064453,28198000,0.0,0.0
2020-08-25 00:00:00-04:00,78.73059010785411,80.20112577853665,78.73059010785411,80.03192901611328,44942000,0.0,0.0
2020-08-26 00:00:00-04:00,80.02098170178223,82.56990571830403,79.8020176057357,82.22952270507812,79868000,0.0,0.0
2020-08-27 00:00:00-04:00,82.29421379015592,82.35990453978691,80.90429745748263,81.3312759399414,37232000,0.0,0.0
2020-08-28 00:00:00-04:00,81.28947727194603,81.97025094034224,81.15312207174759,81.83290100097656,29980000,0.0,0.0
2020-08-31 00:00:00-04:00,82.00607626948997,82.0098046426434,81.13122224147855,81.32380676269531,36468000,0.0,0.0
2020-09-01 00:00:00-04:00,81.44573920716002,82.89388208299452,81.2262815108961,82.6440658569336,36506000,0.0,0.0
2020-09-02 00:00:00-04:00,83.29422703136893,86.25047010892284,82.92372848458429,86.00662994384766,50224000,0.0,0.0
2020-09-03 00:00:00-04:00,85.08271866715282,85.08271866715282,80.37232470703815,81.70501708984375,62156000,0.0,0.0
2020-09-04 00:00:00-04:00,80.83014430764004,81.86773311044226,77.015866632955,79.1769790649414,52172000,0.0,0.0
2020-09-08 00:00:00-04:00,76.31404417892114,77.82464296122433,76.04033903348108,76.25830841064453,52218000,0.0,0.0
2020-09-09 00:00:00-04:00,77.50937948486455,78.08016989119487,76.44049056061272,77.48101043701172,35494000,0.0,0.0
2020-09-10 00:00:00-04:00,77.66414489277186,78.83067017343922,75.93061070567312,76.2398910522461,32372000,0.0,0.0
2020-09-11 00:00:00-04:00,76.437957236724,78.38871661497522,74.51505814768458,75.67755889892578,31942000,0.0,0.0
2020-09-14 00:00:00-04:00,76.587498550201,77.83135535828212,75.429736039006,75.60589599609375,33932000,0.0,0.0
2020-09-15 00:00:00-04:00,76.43795064388516,77.6108922581636,76.23068043708928,76.70866394042969,26622000,0.0,0.0
2020-09-16 00:00:00-04:00,77.41034546248855,77.73182083766314,75.63276189409535,75.68650817871094,26234000,0.0,0.0
2020-09-17 00:00:00-04:00,74.44738369496045,75.05938364439827,73.15350906862032,74.42398834228516,37596000,0.0,0.0
2020-09-18 00:00:00-04:00,74.54740433977558,74.7958765015126,71.51775552532911,72.65536499023438,62078000,0.0,0.0
2020-09-21 00:00:00-04:00,71.6635668866206,72.07661143405028,69.99596644346262,71.22066497802734,57776000,0.0,0.0
2020-09-22 00:00:00-04:00,72.16270334525447,73.12962013458065,71.38837108513363,72.92758178710938,31664000,0.0,0.0
2020-09-23 00:00:00-04:00,72.59516876718196,72.70364850230717,70.05320746443465,70.42693328857422,33148000,0.0,0.0
2020-09-24 00:00:00-04:00,70.21890447114728,71.84515098566004,70.1601844921744,71.07783508300781,29004000,0.0,0.0
2020-09-25 00:00:00-04:00,71.29381512098465,72.15822059645036,70.33386154036955,71.90740966796875,26460000,0.0,0.0
2020-09-28 00:00:00-04:00,73.36301900347084,73.49190226185588,72.1234373955165,72.88079833984375,40158000,0.0,0.0
2020-09-29 00:00:00-04:00,73.17292214292834,73.48509559310033,72.59639865697913,73.12017059326172,19564000,0.0,0.0
2020-09-30 00:00:00-04:00,72.99426657006354,74.136363858657,72.64990456297797,73.13361358642578,34032000,0.0,0.0
2020-10-01 00:00:00-04:00,73.86364599481182,74.59866707168895,73.61184031973592,74.15327453613281,35590000,0.0,0.0
2020-10-02 00:00:00-04:00,72.75689292040481,73.81040522150995,72.20400778161452,72.57723999023438,25682000,0.0,0.0
2020-10-05 00:00:00-04:00,72.96491248801131,74.05972552568522,72.8683696283647,73.95074462890625,22266000,0.0,0.0
2020-10-06 00:00:00-04:00,73.4311903664835,73.98755324548688,72.08804962805561,72.32940673828125,24908000,0.0,0.0
2020-10-07 00:00:00-04:00,72.86935748060738,73.10175436122964,71.46152823492042,72.67030334472656,34924000,0.0,0.0
2020-10-08 00:00:00-04:00,72.90916331770862,74.1487904170292,72.90916331770862,73.94625091552734,23756000,0.0,0.0
2020-10-09 00:00:00-04:00,74.38269009562481,75.46854278813028,74.12143059214337,75.40385437011719,28706000,0.0,0.0
2020-10-12 00:00:00-04:00,76.78630742224209,79.3173186947343,76.26726619853866,78.08763885498047,49652000,0.0,0.0
2020-10-13 00:00:00-04:00,78.81319973063286,79.1252212829274,77.79154195268956,78.21353912353516,32020000,0.0,0.0
2020-10-14 00:00:00-04:00,78.55741348804423,79.00997424124068,77.16102752270409,78.03439331054688,38586000,0.0,0.0
2020-10-15 00:00:00-04:00,76.99282921872692,78.38399097262977,76.88733370958983,77.58900451660156,30800000,0.0,0.0
2020-10-16 00:00:00-04:00,77.92341769328134,78.6838159920838,77.78158764280117,78.27972412109375,28694000,0.0,0.0
2020-10-19 00:00:00-04:00,78.650470393892,79.03315637711056,76.03983471314686,76.3687744140625,32142000,0.0,0.0
2020-10-20 00:00:00-04:00,75.99256316565373,78.50317079099099,75.9238881995632,77.42975616455078,44834000,0.0,0.0
2020-10-21 00:00:00-04:00,78.29564879261711,80.55495187189551,78.21105040854592,79.2899398803711,51366000,0.0,0.0
2020-10-22 00:00:00-04:00,79.27700298886812,80.717187818532,78.87640407673102,80.38575744628906,28672000,0.0,0.0
2020-10-23 00:00:00-04:00,80.92022140163185,81.73088064271104,80.64353205351327,81.6632080078125,27516000,0.0,0.0
2020-10-26 00:00:00-04:00,80.86747960462675,81.52586024789196,78.45340712141606,79.14762115478516,37066000,0.0,0.0
2020-10-27 00:00:00-04:00,79.40738970015705,79.9635020269295,78.76592723748256,79.8348617553711,24580000,0.0,0.0
2020-10-28 00:00:00-04:00,77.61936062953338,77.69947889644882,75.37399893013391,75.47352600097656,36680000,0.0,0.0
2020-10-29 00:00:00-04:00,75.75915964574637,79.30984654490831,75.7531912113949,77.99258422851562,40062000,0.0,0.0
2020-10-30 00:00:00-04:00,83.21137466500592,83.9523642285653,79.84482040869474,80.66841888427734,86582000,0.0,0.0
2020-11-02 00:00:00-05:00,81.02422481306886,82.6470391249576,80.42058524166423,80.91822814941406,50708000,0.0,0.0
2020-11-03 00:00:00-05:00,81.20437913325694,82.69332904373184,80.44995678617353,82.12153625488281,33234000,0.0,0.0
2020-11-04 00:00:00-05:00,85.11087235140504,88.15072670787647,84.89937259397972,87.0442123413086,71418000,0.0,0.0
2020-11-05 00:00:00-05:00,88.63020572034705,89.25922253442306,87.112886891941,87.75286102294922,41316000,0.0,0.0
2020-11-06 00:00:00-05:00,87.28408034850992,88.20372043710111,86.60728568699523,87.6722412109375,33218000,0.0,0.0
2020-11-09 00:00:00-05:00,89.1228717467844,90.47447166432956,87.58615163333688,87.73445129394531,45366000,0.0,0.0
2020-11-10 00:00:00-05:00,86.14646395937925,87.73444723587214,85.46021547459128,86.6092758178711,52722000,0.0,0.0
2020-11-11 00:00:00-05:00,87.08751466931788,87.79516147343541,86.95638374970777,87.22237396240234,25280000,0.0,0.0
2020-11-12 00:00:00-05:00,86.96956844646743,87.99670110812173,86.86854547742385,87.07954406738281,24950000,0.0,0.0
2020-11-13 00:00:00-05:00,87.46721680725392,88.63220063739539,86.81630050622695,88.43214416503906,29998000,0.0,0.0
2020-11-16 00:00:00-05:00,88.1674045935608,89.5294531673378,87.96784927545731,88.64912414550781,24936000,0.0,0.0
2020-11-17 00:00:00-05:00,88.42817100165844,88.82927111837877,87.93351224387735,88.09027099609375,22942000,0.0,0.0
2020-11-18 00:00:00-05:00,87.84542079899178,88.25548112637136,86.89542214268634,86.9272689819336,23470000,0.0,0.0
2020-11-19 00:00:00-05:00,86.50924723897003,88.06239186038808,86.44082285727275,87.78022766113281,24998000,0.0,0.0
2020-11-20 00:00:00-05:00,87.84442756010482,88.28185461137062,86.68243554630416,86.6988525390625,46270000,0.0,0.0
2020-11-23 00:00:00-05:00,87.06761639411742,87.28159922396738,85.48112886190582,86.3340835571289,43232000,0.0,0.0
2020-11-24 00:00:00-05:00,86.11710920275331,88.1624219166697,85.97726862574291,88.02706146240234,31560000,0.0,0.0
2020-11-25 00:00:00-05:00,88.22661510299726,88.50778456369889,87.41297167414228,88.15396118164062,20916000,0.0,0.0
2020-11-27 00:00:00-05:00,88.23657212081916,89.77478050734713,88.20422411579075,89.23683166503906,17698000,0.0,0.0
2020-11-30 00:00:00-05:00,88.63936928060524,88.98180257202291,87.33634439205677,87.62199401855469,36476000,0.0,0.0
2020-12-01 00:00:00-05:00,88.30027100791568,90.81137996425264,88.05144953108281,89.4811782836914,34738000,0.0,0.0
2020-12-02 00:00:00-05:00,89.48117223765482,91.34982383230648,89.05185498586513,90.96663665771484,24440000,0.0,0.0
2020-12-03 00:00:00-05:00,90.77057089920471,91.92460500509807,90.70289066926468,90.90792083740234,24546000,0.0,0.0
2020-12-04 00:00:00-05:00,90.79594577228079,91.22590847395794,90.42122526290538,90.9686279296875,27564000,0.0,0.0
2020-12-07 00:00:00-05:00,90.52123894444321,91.18659028489222,89.86335953705897,90.54512786865234,26418000,0.0,0.0
2020-12-08 00:00:00-05:00,90.07833910109068,90.66556167497009,89.38686635307099,90.49884796142578,21926000,0.0,0.0
2020-12-09 00:00:00-05:00,90.17339824886459,91.28115037447195,87.97381741715317,88.78596496582031,30152000,0.0,0.0
2020-12-10 00:00:00-05:00,88.07283670574822,88.64562415915627,86.60578643532669,88.34803771972656,27256000,0.0,0.0
2020-12-11 00:00:00-05:00,87.73743467627183,88.80189667450706,87.5851560605251,88.66852569580078,24414000,0.0,0.0
2020-12-14 00:00:00-05:00,88.33163028797642,89.44585214735712,87.44657053371209,87.58815002441406,32004000,0.0,0.0
2020-12-15 00:00:00-05:00,87.80510327932468,88.15345176703093,87.0850109537079,87.97180938720703,29646000,0.0,0.0
2020-12-16 00:00:00-05:00,88.22611820253388,88.23209423084411,87.39008171338962,87.73445129394531,30270000,0.0,0.0
2020-12-17 00:00:00-05:00,88.00865378381674,88.17158598834594,86.52318924958429,86.9830093383789,32494000,0.0,0.0
2020-12-18 00:00:00-05:00,87.29552589295449,87.34180783898964,85.60553247054565,86.14248657226562,80328000,0.0,0.0
2020-12-21 00:00:00-05:00,85.27161355462863,86.63217371324646,84.54953165100625,86.55851745605469,36568000,0.0,0.0
2020-12-22 00:00:00-05:00,86.31268563368388,86.46073471994944,85.22509397713961,85.76876831054688,18734000,0.0,0.0
2020-12-23 00:00:00-05:00,85.99817596495897,86.98748581146027,85.84539618131845,86.2106704711914,20676000,0.0,0.0
2020-12-24 00:00:00-05:00,86.34104875450245,86.88845901740673,86.04793481972138,86.53263854980469,6936000,0.0,0.0
2020-12-28 00:00:00-05:00,87.16888059988081,89.11431707604635,86.90513044155476,88.3858642578125,27860000,0.0,0.0
2020-12-29 00:00:00-05:00,88.96811604055497,89.19951819929726,87.39058114265147,87.5214614868164,25988000,0.0,0.0
2020-12-30 00:00:00-05:00,87.68518199911776,87.8387059331245,85.87326091093472,86.56597900390625,26122000,0.0,0.0
2020-12-31 00:00:00-05:00,86.3619501293786,87.53190758535129,86.3619501293786,87.18106842041016,20238000,0.0,0.0
2021-01-04 00:00:00-05:00,87.46273647549485,87.6175057387542,84.98995161425057,86.00464630126953,38038000,0.0,0.0
2021-01-05 00:00:00-05:00,85.8434130186682,86.97156879031034,85.49580861159772,86.63565826416016,22906000,0.0,0.0
2021-01-06 00:00:00-05:00,84.73017148371405,86.9879785476268,84.5495238345803,86.35547637939453,52042000,0.0,0.0
2021-01-07 00:00:00-05:00,86.59284923981345,88.9984548479111,86.44306127757426,88.94123077392578,45300000,0.0,0.0
2021-01-08 00:00:00-05:00,88.97757025747991,90.06541251027724,88.25872310057352,89.93453216552734,41012000,0.0,0.0
2021-01-11 00:00:00-05:00,88.8825010716368,89.29281194792566,87.61102713124052,87.91956329345703,24194000,0.0,0.0
2021-01-12 00:00:00-05:00,87.28259514628245,88.48291126840343,85.85884237215001,86.91583251953125,27140000,0.0,0.0
2021-01-13 00:00:00-05:00,86.51920889592658,87.83571961523337,86.49083984590594,87.30648040771484,21882000,0.0,0.0
2021-01-14 00:00:00-05:00,87.26766036738287,88.33212237465129,86.26142477057896,86.59883117675781,23590000,0.0,0.0
2021-01-15 00:00:00-05:00,86.4998032590915,87.3861083018247,85.6717246305776,86.40027618408203,26844000,0.0,0.0
2021-01-19 00:00:00-05:00,87.19947709518863,90.03728532798857,86.66251544385644,89.1208724975586,34692000,0.0,0.0
2021-01-20 00:00:00-05:00,91.14131750924675,94.73679100761188,90.84621407361034,93.90025329589844,49806000,0.0,0.0
2021-01-21 00:00:00-05:00,94.45262495734742,96.28693142150432,93.91068958574802,94.11671447753906,41278000,0.0,0.0
2021-01-22 00:00:00-05:00,94.3371727317134,95.09707750465338,93.64445461495757,94.60440826416016,25442000,0.0,0.0
2021-01-25 00:00:00-05:00,95.58078670106354,96.02418218435719,92.9363144408074,94.52230072021484,38546000,0.0,0.0
2021-01-26 00:00:00-05:00,93.99679107770844,95.79626662498417,93.76812256573407,95.41009521484375,26262000,0.0,0.0
2021-01-27 00:00:00-05:00,93.68277356299613,94.05450983954763,90.02359923762432,91.10796356201172,54966000,0.0,0.0
2021-01-28 00:00:00-05:00,91.76236916637149,94.4939304232692,91.69768074891182,92.71635437011719,35462000,0.0,0.0
2021-01-29 00:00:00-05:00,91.87334263953743,92.42622014221818,90.0833210444345,91.35430145263672,32252000,0.0,0.0
2021-02-01 00:00:00-05:00,92.24159361169215,95.66647269435444,92.11021971137212,94.61933135986328,32044000,0.0,0.0
2021-02-02 00:00:00-05:00,95.67484229888585,97.32702055403101,95.27324862584669,95.92118072509766,45474000,0.0,0.0
2021-02-03 00:00:00-05:00,103.16138824801311,105.32613059148572,100.44325957656618,103.01557922363281,82364000,0.0,0.0
2021-02-04 00:00:00-05:00,102.95685245531153,103.43756963573196,101.64804911259645,102.63238525390625,37046000,0.0,0.0
2021-02-05 00:00:00-05:00,103.0120928810768,104.6299336699176,102.48110717370477,104.4054946899414,30702000,0.0,0.0
2021-02-08 00:00:00-05:00,104.79912851785372,105.67682258221122,103.11161804942017,104.15219116210938,24838000,0.0,0.0
